Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
25345,1928526,تجمع جمعي از دانشجويان مقابل دفتر سازمان ملل در اعتراض به كشتار مسلمانان ميانمار,,2012-07-19 17:07:56,پنجشنبه ۲۹ تیر ۱۳۹۱ - ۱۹:۳۷,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Unknown,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,unknown,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-19,No,,,1.0,success,gpt-4o-mini,,,,
25375,1924676,تجمع مربيان پيش‌دبستاني در اعتراض به تمديد نشدن قرادادشان,,2012-07-22 08:23:39,یکشنبه ۱ مرداد ۱۳۹۱ - ۱۰:۵۳,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,Unknown,Capital,Government,Labour Union,Teachers,Unknown,تهران,small group < 15,مقابل مجلس,In front of state buildings,2012-07-22,No,2012-07-22,2012-07-22,1.0,success,gpt-4o-mini,,,,
25379,1929053,تجمع تعدادي از فارغ‌التحصيلان دانشگاه تربيت معلم مقابل مجلس,,2012-07-22 09:41:52,یکشنبه ۱ مرداد ۱۳۹۱ - ۱۲:۱۱,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,Unknown,Capital,Government,Ordinary Citizens,Labour,Unknown,تهران,small group < 15,مقابل مجلس شورای اسلامی,In front of state buildings,2012-07-22,No,2012-07-22,2012-07-22,1.0,success,gpt-4o-mini,,,,
25386,1929154,حمایت از مسلمانان میانمار با تجمع در مقابل دفتر سازمان ملل در تهران,سه‌شنبه برگزار مي‌شود,2012-07-22 14:25:51,یکشنبه ۱ مرداد ۱۳۹۱ - ۱۶:۵۵,سرویس سیاسی,"
                        بیداری اسلامی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,NGO/Community,Human rights,Unknown,تهران,unknown,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-24,No,2012-07-24,2012-07-24,1.0,success,gpt-4o-mini,,,,
25414,1929625,آغاز تجمع اعتراض‌آميز مردم تهران در محكوميت كشتار مسلمانان ميانمار,,2012-07-24 15:37:13,سه‌شنبه ۳ مرداد ۱۳۹۱ - ۱۸:۰۷,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,Ordinary Citizens,Human rights,Unknown,تهران,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-24,No,2012-07-24,2012-07-24,1.0,success,gpt-4o-mini,,,,
25415,1923352,تجمع مقابل دفتر سازمان ملل در محكوميت كشتار مسلمانان ميانمار,,2012-07-24 17:42:14,سه‌شنبه ۳ مرداد ۱۳۹۱ - ۲۰:۱۲,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,NA,International Institution/Country,Ordinary Citizens,Human rights,Unknown,مقابل دفتر سازمان ملل,unknown,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-24,No,2012-07-24,2012-07-24,1.0,success,gpt-4o-mini,,,,
25416,1923354,تجمع اعتراضي در محكوميت كشتار مسلمانان ميانمار برگزار شد,در مقابل دفتر سازمان ملل در تهران,2012-07-24 17:44:03,سه‌شنبه ۳ مرداد ۱۳۹۱ - ۲۰:۱۴,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,Formal student group,Human rights,Unknown,تهران,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-24,No,,,1.0,success,gpt-4o-mini,,,,
25422,1923212,تجمع جمعي از معلمان پيش دبستاني مقابل مجلس شوراي اسلامي,,2012-07-25 07:52:35,چهارشنبه ۴ مرداد ۱۳۹۱ - ۱۰:۲۲,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,Unknown,Capital,Parliament,Labour Union,Teachers,Unknown,تهران,medium group <50,مقابل مجلس شورای اسلامی,In front of state buildings,2012-07-25,No,2012-07-25,2012-07-25,1.0,success,gpt-4o-mini,,,,
25447,1921166,راهپيمايي دانشجويان بسيجي در اعتراض به كشتار مسلمانان ميانمار - مشهد,,2012-07-27 12:55:18,جمعه ۶ مرداد ۱۳۹۱ - ۱۵:۲۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Human rights,N/A,Local,میانمار,City,Government,Formal student group,Student Movement,Unknown,مشهد,unknown,Unknown,Unknown,2012-07-27,No,2012-07-27,2012-07-27,1.0,success,gpt-4o-mini,,,,
25448,1921168,راهپیمایی نمازگزاران تهرانی در محکومیت نسل کشی در میانمار,,2012-07-27 12:55:42,جمعه ۶ مرداد ۱۳۹۱ - ۱۵:۲۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Human rights,N/A,Local,میانمار,Capital,Government,Ordinary Citizens,Human rights,Unknown,تهران,unknown,Unknown,Public place,2012-07-27,No,2012-07-27,2012-07-27,1.0,success,gpt-4o-mini,,,,
25468,1920573,سه تجمع مقابل مجلس شوراي اسلامي,صبح امروز انجام شد؛,2012-07-29 06:55:53,یکشنبه ۸ مرداد ۱۳۹۱ - ۰۹:۲۵,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,آذربایجان غربی,Capital,Parliament,Labour Union,Teachers,Unknown,تهران,medium group < 50,مقابل مجلس شورای اسلامی,In front of state buildings,2012-07-29,No,2012-07-29,2012-07-29,1.0,success,gpt-4o-mini,,,,
25475,1921603,جمعي از بسيجيان در برابر دفتر سازمان ملل در تهران تجمع كردند,در اعتراض به كشتار مسلمانان در ميانمار,2012-07-29 11:02:12,یکشنبه ۸ مرداد ۱۳۹۱ - ۱۳:۳۲,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,Intl_Islamic,National,میانمار,Capital,International Institution/Country,Formal religious group,Human rights,Conservative,تهران,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-29,No,2012-07-29,2012-07-29,1.0,success,gpt-4o-mini,,,,
25476,1921657,گردهمايي فعالان خصوصي و دولتي در عرصه«مسكن مهر»,10 مهر ماه برگزار مي‌شود:,2012-07-29 13:01:07,یکشنبه ۸ مرداد ۱۳۹۱ - ۱۵:۳۱,سرویس اقتصادی,"
                        عمران و اشتغال
                        
                    ",isna,Yes,No,N/A,Ritual,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Housing,N/A,National,Unknown,Capital,Government,Unknown,N/A,Unknown,تهران,unknown,دانشگاه شهید بهشتی,Public place,2012-07-29,Yes,2012-10-01,2012-10-02,2.0,success,gpt-4o-mini,1.0,1921657.0,Yes,33634fc66bed825632f5bbd80771f52d
25476,1921657,گردهمايي فعالان خصوصي و دولتي در عرصه«مسكن مهر»,10 مهر ماه برگزار مي‌شود:,2012-07-29 13:01:07,یکشنبه ۸ مرداد ۱۳۹۱ - ۱۵:۳۱,سرویس اقتصادی,"
                        عمران و اشتغال
                        
                    ",isna,Yes,Yes,N/A,,,,,,,,,,,,,,,,دانشگاه شهید بهشتی,,,,,,,success,gpt-4o-mini,2.0,1921657.0,Yes,33634fc66bed825632f5bbd80771f52d
25492,1919425,تجمع جامعه كارگري ايران در اعتراض به كشتار مسلمان ميانمار,صبح امروز برگزار شد؛,2012-07-31 09:54:16,سه‌شنبه ۱۰ مرداد ۱۳۹۱ - ۱۲:۲۴,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,Labour Union,Labour,Unknown,تهران,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2012-07-31,No,2012-07-31,2012-07-31,1.0,success,gpt-4o-mini,,,,
25512,1918163,تجمع جمعي از دانش‌آموزان در برابر دفتر سازمان ملل در تهران,,2012-08-01 11:55:34,چهارشنبه ۱۱ مرداد ۱۳۹۱ - ۱۴:۲۵,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,medium group < 50,مقابل دفتر سازمان ملل متحد,International office/ embassy,2012-08-01,No,,,1.0,success,gpt-4o-mini,,,,
25530,1918559,اعتراض دفتر تحكيم وحدت به حذف جنسيتي برخي رشته‌ها در كنكور امسال,,2012-08-04 09:37:31,شنبه ۱۴ مرداد ۱۳۹۱ - ۱۲:۰۷,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Women,N/A,National,Unknown,Unknown,Ministries,Formal student group,Student Movement,Unknown,Unknown,Unknown,Unknown,Unknown,2012-08-04,No,2012-08-04,2012-08-04,1.0,success,gpt-4o-mini,,,,
25539,1916606,تجمع جمعي از معلمان شركتي و نيروهاي پيش‌دبستاني مقابل مجلس,,2012-08-05 07:00:33,یکشنبه ۱۵ مرداد ۱۳۹۱ - ۰۹:۳۰,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,اصفهان,City,Parliament,Labour Union,Teachers,Unknown,تهران,medium group < 50,مقابل مجلس شورای اسلامی,In front of state buildings,2012-08-05,No,2012-08-05,2012-08-05,1.0,success,gpt-4o-mini,,,,
25548,1918881,تجمع دانشجويان و اساتيد دانشگاه آزاد در محكوميت كشتار مسلمانان در ميانمار,صبح دوشنبه در مقابل دفتر سازمان ملل برگزار مي‌شود,2012-08-05 12:43:04,یکشنبه ۱۵ مرداد ۱۳۹۱ - ۱۵:۱۳,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,Capital,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,medium group < 50,مقابل دفتر نمایندگی سازمان ملل,International office/ embassy,2012-08-05,No,,,1.0,success,gpt-4o-mini,,,,
25556,1915150, تجمع تشكل‌هاي دانشجويي دانشگاه آزاد در اعتراض به كشتار مسلمان ميانمار,صبح امروز برگزار شد:,2012-08-06 10:15:24,دوشنبه ۱۶ مرداد ۱۳۹۱ - ۱۲:۴۵,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,N/A,Local,میانمار,City,International Institution/Country,Formal student group,Human rights,Unknown,مقابل دفتر سازمان ملل,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2012-08-06,No,2012-08-06,2012-08-06,1.0,success,gpt-4o-mini,,,,
25567,1914670,تجمع نيروهاي شركتي و حق‌التدريسي‌هاي سازمان فني و حرفه‌اي مقابل مجلس,,2012-08-07 07:32:54,سه‌شنبه ۱۷ مرداد ۱۳۹۱ - ۱۰:۰۲,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,اصفهان,City,Parliament,Labour Union,Teachers,Unknown,تهران,Large Group < 200,مقابل مجلس شورای اسلامی,In front of state buildings,2012-08-07,No,2012-08-07,2012-08-07,1.0,success,gpt-4o-mini,,,,
25581,1914231,تجمع علاقمندان عبدولی در اندیمشک,,2012-08-07 19:22:21,سه‌شنبه ۱۷ مرداد ۱۳۹۱ - ۲۱:۵۲,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,No,public assembly,تجمع / اجتماع,Sports,N/A,Local,Unknown,City,Judiciary,Ordinary Citizens,Unknown,Unknown,اندیمشک,unknown,سالن ورزشی اندیمشک,Public place,2012-08-07,No,2012-08-07,2012-08-07,1.0,success,gpt-4o-mini,,,,
25582,1914238,تجمع قائمشهري‌ها مقابل منزل پدري بهداد سليمي/ همه در انتظار افتخارآفريني قوي ترين مرد جهان,گزارش خبرنگار اعزامي ايسنا از قائمشهر,2012-08-07 20:29:21,سه‌شنبه ۱۷ مرداد ۱۳۹۱ - ۲۲:۵۹,سرویس ورزشی,"
                        المپیک لندن
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,public assembly,تجمع / اجتماع,Cultural,N/A,Local,قائمشهر,City,Unknown,Ordinary Citizens,Cultural,Unknown,قائمشهر,"thousands, +1000",مقابل منزل پدر بهداد سليمي,Public place,2012-08-07,No,2012-08-07,2012-08-07,1.0,success,gpt-4o-mini,,,,
25597,1915853,اعتراض كانون كارگردان به برخي حاشيه‌سازي‌هاي سازه تئاتر شهر,,2012-08-10 09:36:52,جمعه ۲۰ مرداد ۱۳۹۱ - ۱۲:۰۶,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,تهران,Capital,Government,Campaign,Cultural,Unknown,تهران,unknown,Unknown,Unknown,2012-08-10,No,,,1.0,success,gpt-4o-mini,,,,
25615,1909467,بیانیه جمعیت حامیان آزادی قدس شریف به مناسبت روز جهانی قدس,,2012-08-11 15:21:16,شنبه ۲۱ مرداد ۱۳۹۱ - ۱۷:۵۱,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,International,Intl_Palestine-Israel,National,Unknown,NA,International Institution/Country,Campaign,Political,Unknown,Unknown,Unknown,Unknown,Unknown,2012-08-11,No,,,1.0,success,gpt-4o-mini,,,,
25621,1908719,راهپیمایی روز قدس، حاصل تدبیر حکیمانه امام خمینی(ره) است,,2012-08-12 10:49:12,یکشنبه ۲۲ مرداد ۱۳۹۱ - ۱۳:۱۹,سرویس استان ها,"
                        قم
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,Local,قم,Province Center,Government,Campaign,Political,Unknown,قم,unknown,میدان شهید مطهری,Public place,2012-08-12,No,2012-08-12,2012-08-12,1.0,success,gpt-4o-mini,,,,
25648,1907623,تجمع جمعي از شهروندان در اعتراض به قطع احتمالي درختان شهران در برابر شهرداري تهران,,2012-08-14 11:45:49,سه‌شنبه ۲۴ مرداد ۱۳۹۱ - ۱۴:۱۵,سرویس اجتماعی,"
                        محیط زیست
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Environmental,Env_Deforestation,Local,شهران,City,Municipality/ city councils,Ordinary Citizens,Environmental,Unknown,تهران,medium group < 50,مقابل ساختمان شهرداری تهران,Municipality/ city councils,2012-08-14,No,,,1.0,success,gpt-4o-mini,,,,
4782,1907050,برگزاري راهپيمايي روز جهاني قدس در 50 نقطه استان يزد,/بيداري اسلامي، نويدبخش آزادي قدس/,2012-08-15 10:08:43,چهارشنبه ۲۵ مرداد ۱۳۹۱ - ۱۴:۳۸,سرویس استان ها,"
                        یزد
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,Unknown,Province Center,International Institution/Country,Formal religious group,Political,Progovernment,یزد,unknown,میدان شهید بهشتی,Public place,2012-08-15,No,2012-08-15,2012-08-15,1.0,success,gpt-4o-mini,,,,
4816,1910672,برپايي مراسم راهپيمايي روز قدس در مشهد,,2012-08-17 07:57:57,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۲:۲۷,سرویس استان ها,"
                        خراسان رضوی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,Unknown,City,Unknown,Unknown,Unknown,Unknown,مشهد,"thousands, +1000",ميدان شهدا,Public place,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4762,1906622,راهپيمايي روز جهاني قدس در مشهد,,2012-08-17 08:11:25,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۲:۴۱,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,Local,مشهد,City,Government,Unknown,Unknown,Unknown,مشهد,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4819,1910699,راهپيمايي روز جهاني قدس در جزیره ابوموسی,,2012-08-17 09:11:13,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۳:۴۱,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,Local,Unknown,City,Government,Unknown,Unknown,Unknown,جزیره ابوموسی,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4755,1906555,راهپيمايي روز جهاني قدس در بندرعباس,,2012-08-17 09:25:32,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۳:۵۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,march/ rally,راهپیمایی,Unknown,N/A,Local,Unknown,City,Unknown,Unknown,Unknown,Unknown,بندرعباس,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4756,1906556,راهپيمايي روز قدس در 121 نقطه شهري و روستايي استان مرکزی ,,2012-08-17 09:27:07,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۳:۵۷,سرویس استان ها,"
                        مرکزی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,National,فلسطین,Province Center,International Institution/Country,Ordinary Citizens,Political,Unknown,اراک,unknown,میدان شهدا,Public place,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4757,1906565,راهپيمايي روز جهاني قدس در همدان,,2012-08-17 09:39:08,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۴:۰۹,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,march/ rally,راهپیمایی,Unknown,N/A,Local,همدان,City,Unknown,Unknown,Unknown,Unknown,همدان,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
25674,1906632,آغاز راهپیمایی روز جهانی قدس در کرمانشاه,/بيداري اسلامي، نويد بخش آزادي قدس/,2012-08-17 09:42:31,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۲:۱۲,سرویس استان ها,"
                        کرمانشاه
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,National,فلسطین,City,International Institution/Country,Ordinary Citizens,Political,Unknown,کرمانشاه,unknown,مسجد جامع,Public place,2012-08-17,No,,,1.0,success,gpt-4o-mini,,,,
4748,1906537,راهپيمايي روز جهاني قدس - اصفهان,,2012-08-17 10:13:34,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۴:۴۳,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,Local,اصفهان,City,Unknown,Unknown,Unknown,Unknown,اصفهان,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
4753,1906546,راهپيمايي روز جهاني قدس - قم,,2012-08-17 10:23:26,جمعه ۲۷ مرداد ۱۳۹۱ - ۱۴:۵۳,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,march/ rally,راهپیمایی,Unknown,N/A,Local,قم,City,Unknown,Unknown,Unknown,Unknown,قم,unknown,Unknown,Unknown,2012-08-17,No,2012-08-17,2012-08-17,1.0,success,gpt-4o-mini,,,,
