Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
34077,471350,اعتراض هدیه شریفی به ممانعت از چاپ ترجمه‌اش,,2014-01-14 06:30:45,سه‌شنبه ۲۴ دی ۱۳۹۲ - ۰۹:۰۰,سرویس فرهنگی و هنری,"
                        ادبیات و کتاب
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,Unknown,Ministries,Unknown,Cultural,Unknown,Unknown,unknown,Unknown,Unknown,2014-01-14,No,2014-01-14,2014-01-14,1.0,success,gpt-4o-mini,,,,
34180,469251,اعتراض حقوق بشری‌ها به ادامه برنامه‌های جاسوسی آمریکا,,2014-01-20 11:24:23,دوشنبه ۳۰ دی ۱۳۹۲ - ۱۳:۵۴,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Human rights,N/A,International,Unknown,Unknown,International Institution/Country,NGO/Community,Human rights,Unknown,Unknown,Unknown,Unknown,Unknown,2014-01-20,No,2014-01-20,2014-01-20,1.0,success,gpt-4o-mini,,,,
34184,469183,اعتراض جمعی از دانشجویان علوم پزشکی شیراز به عدم تغییر رئیس این دانشگاه,,2014-01-20 12:55:22,دوشنبه ۳۰ دی ۱۳۹۲ - ۱۵:۲۵,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Student/university,N/A,Local,شیراز,City,University Officials,Formal student group,Student Movement,Unknown,شیراز,medium group < 50,Unknown,Unknown,2014-01-20,No,2014-01-20,2014-01-20,1.0,success,gpt-4o-mini,,,,
34210,476016,اعتراض نوروزبیگی به برخی مسائل جشنواره‌ی فیلم فجر ,,2014-01-21 09:56:23,سه‌شنبه ۱ بهمن ۱۳۹۲ - ۱۲:۲۶,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,City,Ministries,Ordinary Citizens,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2014-01-21,No,2014-01-21,2014-01-21,1.0,success,gpt-4o-mini,,,,
34268,467624,نامه جمعی از اعضای حزب اعتماد ملی به روحانی برای پیگیری مسأله رفع حصر,,2014-01-24 15:32:53,جمعه ۴ بهمن ۱۳۹۲ - ۱۸:۰۲,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Collective open letter,نامه جمعی اعتراضی,Political,N/A,National,Unknown,NA,Government,Political Org./Party,Political,Reformist,Unknown,unknown,Unknown,Unknown,2014-01-24,No,2014-01-24,2014-01-24,1.0,success,gpt-4o-mini,,,,
34305,464954,تجمع تعدادی از کارگران شرکت مادیران مقابل مجلس,,2014-01-26 08:42:27,یکشنبه ۶ بهمن ۱۳۹۲ - ۱۱:۱۲,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,Unknown,Capital,Private Companies/organizations,Labour Union,Labour,Unknown,تهران,small group < 15,مقابل مجلس,In front of state buildings,2014-01-26,No,2014-01-26,2014-01-26,1.0,success,gpt-4o-mini,,,,
34315,464807,تجمع طلاب و روحانیون تهران برگزار می‌شود,به مناسبت دهه فجر,2014-01-26 11:09:49,یکشنبه ۶ بهمن ۱۳۹۲ - ۱۳:۳۹,سرویس فرهنگی و هنری,"
                        دین و اندیشه
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,public assembly,تجمع / اجتماع,Religious,N/A,Local,تهران,Capital,Unknown,Formal religious group,Religious,Unknown,حوزه علمیه باقرالعلوم(ع),unknown,حوزه علمیه باقرالعلوم(ع),Public place,2014-01-26,No,2014-01-26,2014-01-26,1.0,success,gpt-4o-mini,,,,
34326,465903,جمعی از اهالی دو روستای مازندران مقابل قوه قضاییه تجمع کردند,,2014-01-27 09:07:59,دوشنبه ۷ بهمن ۱۳۹۲ - ۱۱:۳۷,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Land rights,N/A,Local,ریحان‌آباد,Rural,Judiciary,Ordinary Citizens,Farmers,Unknown,مقابل حوزه ریاست قوه قضاییه,medium group < 50,مقابل حوزه ریاست قوه قضاییه,In front of state buildings,2014-01-27,No,,,1.0,success,gpt-4o-mini,,,,
34327,464427,اعتراض یک بازیگر تئاتر نسبت به عدم پرداخت دستمزدش,,2014-01-27 09:18:57,دوشنبه ۷ بهمن ۱۳۹۲ - ۱۱:۴۸,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Labour,N/A,Local,Unknown,City,Private Companies/organizations,Ordinary Citizens,Labour,Unknown,Unknown,small group < 15,Unknown,Unknown,2014-01-27,No,2014-01-27,2014-01-27,1.0,success,gpt-4o-mini,,,,
34329,465925,اعتراض شورایعالی تهیه‌کنندگان/ « در جریان روز به‌اصطلاح سینما نبوده و نیستیم» ,,2014-01-27 09:50:01,دوشنبه ۷ بهمن ۱۳۹۲ - ۱۲:۲۰,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,National,Unknown,Unknown,Government,Unknown,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2014-01-27,No,2014-01-27,2014-01-27,1.0,success,gpt-4o-mini,,,,
34335,465983,تیراندازی خونین در قم,,2014-01-27 11:44:20,دوشنبه ۷ بهمن ۱۳۹۲ - ۱۴:۱۴,سرویس استان ها,"
                        قم
                        
                    ",isna,Yes,No,,Armed Conflicts,YES,armed attack,حمله/درگیری مسلحانه,Unknown,N/A,Local,قم,City,Law Enforcement Force,Unknown,Unknown,Unknown,قم,unknown,پل بازار,Public place,2014-01-27,No,,,1.0,success,gpt-4o-mini,,,,
34354,466286,نامه فعالان بازار سرمایه به رییس مجلس,,2014-01-28 11:00:20,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۱۳:۳۰,سرویس اقتصادی,"
                        اقتصاد کلان
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Economic,N/A,National,Unknown,Unknown,Parliament,Ordinary Citizens,Economic/trade/business,Unknown,Unknown,medium group <50,Unknown,Unknown,2014-01-28,No,2014-01-28,2014-01-28,1.0,success,gpt-4o-mini,,,,
34360,463724,تحصن روحانیون در اعتراض به بسته شدن فرودگاه‌ها,,2014-01-28 14:50:17,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۱۷:۲۰,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,vigil,تحصن,Political,N/A,Local,Unknown,Capital,Government,Formal religious group,Religious,Unknown,تهران,Large Group < 200,مسجد دانشگاه تهران,Public place,2014-01-28,Yes,2014-01-28,2014-02-01,4.0,success,gpt-4o-mini,1.0,463724.0,Yes,7e63491cf964064d95439650cead3ced
34360,463724,تحصن روحانیون در اعتراض به بسته شدن فرودگاه‌ها,,2014-01-28 14:50:17,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۱۷:۲۰,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,Yes,Demonstrative protests (legal and nonviolent),,,,,,,,,,,,,,,,مسجد دانشگاه تهران,,,,,,,success,gpt-4o-mini,2.0,463724.0,Yes,7e63491cf964064d95439650cead3ced
34360,463724,تحصن روحانیون در اعتراض به بسته شدن فرودگاه‌ها,,2014-01-28 14:50:17,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۱۷:۲۰,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,Yes,Demonstrative protests (legal and nonviolent),,,,,,,,,,,,,,,,مسجد دانشگاه تهران,,,,,,,success,gpt-4o-mini,3.0,463724.0,Yes,7e63491cf964064d95439650cead3ced
34360,463724,تحصن روحانیون در اعتراض به بسته شدن فرودگاه‌ها,,2014-01-28 14:50:17,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۱۷:۲۰,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,Yes,Demonstrative protests (legal and nonviolent),,,,,,,,,,,,,,,,مسجد دانشگاه تهران,,,,,,,success,gpt-4o-mini,4.0,463724.0,Yes,7e63491cf964064d95439650cead3ced
34363,463686, 12 متهم پرونده ترور دادستان زابل دستگیر شدند,رییس دادگستری سیستان و بلوچستان خبر داد,2014-01-28 18:37:17,سه‌شنبه ۸ بهمن ۱۳۹۲ - ۲۱:۰۷,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,,Armed Conflicts,YES,armed attack,حمله/درگیری مسلحانه,Political,N/A,Local,زابل,City,Judiciary,Unknown,Unknown,Unknown,زابل,12,Unknown,Unknown,2014-01-28,No,2014-01-28,2014-01-28,1.0,success,gpt-4o-mini,,,,
34381,466681,حمایت مطهری از راه‌اندازی کمپین «نه» به یارانه نقدی,,2014-01-29 13:03:04,چهارشنبه ۹ بهمن ۱۳۹۲ - ۱۵:۳۳,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Economic,N/A,National,Unknown,Capital,Government,Unknown,Unknown,Reformist,تهران,unknown,Unknown,Unknown,2014-01-29,No,,,1.0,success,gpt-4o-mini,,,,
34413,467131,ضرورت تشکیل کمپین خصوصی برای کاهش تصادفات ,عضو پژوهشکده حمل و نقل تاکید کرد,2014-02-01 07:28:13,شنبه ۱۲ بهمن ۱۳۹۲ - ۰۹:۵۸,سرویس اقتصادی,"
                        عمران و اشتغال
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Traffic accidents,N/A,National,Unknown,NA,Government,NGO/Community,Other,Unknown,Unknown,Unknown,Unknown,Unknown,2014-02-01,No,2014-02-01,2014-02-01,1.0,success,gpt-4o-mini,,,,
34442,448462,تجمع تعدادی از سرپرستان خانوار در ساختمان بازرگانی ,ایجاد صف‌های طولانی در مقابل مراکز عرضه سبد کالا,2014-02-02 09:05:50,یکشنبه ۱۳ بهمن ۱۳۹۲ - ۱۱:۳۵,سرویس اقتصادی,"
                        تولید و تجارت
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Economic,N/A,Local,Unknown,City,Government,Ordinary Citizens,Economic/trade/business,Unknown,ساختمان بازرگانی,Mob < 1000,مقابل مراکز عرضه سبد کالا,Public place,2014-02-02,No,2014-02-02,2014-02-02,1.0,success,gpt-4o-mini,,,,
34455,448004,دعوت به مشارکت در انتشار یک اثر از سوی جمعیت حامیان آزادی قدس شریف ,,2014-02-03 08:30:46,دوشنبه ۱۴ بهمن ۱۳۹۲ - ۱۱:۰۰,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,National,Unknown,NA,Unknown,NGO/Community,Cultural,Unknown,Unknown,unknown,Unknown,Unknown,2014-02-03,No,2014-02-03,2014-02-03,1.0,success,gpt-4o-mini,,,,
34469,447663,نامه اعتراضی ناشران موسیقی کشور به وزیر ارشاد,اختصاصی ایسنا,2014-02-04 05:08:57,سه‌شنبه ۱۵ بهمن ۱۳۹۲ - ۰۷:۳۸,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,Petitioning,Protest,No,Collective open letter,نامه جمعی اعتراضی,Cultural,N/A,National,Unknown,Unknown,Ministries,Diverse,Cultural,Unknown,Unknown,medium group < 50,Unknown,Unknown,2014-02-04,No,2014-02-04,2014-02-04,1.0,success,gpt-4o-mini,,,,
34481,447366,اعتراض اهالی رسانه و منتقدان به فیلم مسعود کیمیایی ,,2014-02-04 09:52:24,سه‌شنبه ۱۵ بهمن ۱۳۹۲ - ۱۲:۲۲,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Cultural,N/A,Local,Unknown,Capital,Unknown,Unknown,Journalists,Unknown,برج میلاد,medium group < 50,برج میلاد,Public place,2014-02-04,No,2014-02-04,2014-02-04,1.0,success,gpt-4o-mini,,,,
34498,446873,نامه جمعی از حقوقدانان به رییس‌جمهور درباره لایحه جامع وکالت,,2014-02-05 08:22:30,چهارشنبه ۱۶ بهمن ۱۳۹۲ - ۱۰:۵۲,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Collective open letter,نامه جمعی اعتراضی,Human rights,N/A,National,Unknown,Unknown,Government,Campaign,Lawyers,Reformist,Unknown,Large Group < 200,Unknown,Unknown,2014-02-05,No,2014-02-05,2014-02-05,1.0,success,gpt-4o-mini,,,,
34514,450947,اعتراض نمایندگان مجلس و مسوولان به افزایش قیمت خوراک پتروشیمی,در گفت‌و‌گو با ایسنا مطرح شد,2014-02-07 07:29:07,جمعه ۱۸ بهمن ۱۳۹۲ - ۰۹:۵۹,سرویس اقتصادی,"
                        اقتصاد کلان
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Economic,N/A,National,Unknown,Capital,Parliament,Ordinary Citizens,Economic/trade/business,Unknown,تهران,unknown,مقابل مجلس شورای اسلامی,In front of state buildings,2014-02-07,No,2014-02-07,2014-02-07,1.0,success,gpt-4o-mini,,,,
34523,446149,اعتراض یک فیلمساز به برخورد با فیلم‌های مستقل در جشنواره‌ی فجر,,2014-02-07 10:18:58,جمعه ۱۸ بهمن ۱۳۹۲ - ۱۲:۴۸,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,تهران,Capital,Government,Unknown,Cultural,Unknown,برج میلاد,unknown,برج میلاد,Public place,2014-02-07,No,2014-02-07,2014-02-07,1.0,success,gpt-4o-mini,,,,
34542,445873,نامه اعتراضی سعید زیباکلام به روحانی,,2014-02-08 08:45:58,شنبه ۱۹ بهمن ۱۳۹۲ - ۱۱:۱۵,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,No,Petitioning,Protest,No,Collective open letter,نامه جمعی اعتراضی,Political,N/A,National,تهران,Capital,Government,Ordinary Citizens,Political,Reformist,تهران,unknown,Unknown,Unknown,2014-02-08,No,2014-02-08,2014-02-08,1.0,success,gpt-4o-mini,,,,
34565,451474,تجمع جمعی از ناظران کشاورزی مقابل مجلس,,2014-02-09 05:51:02,یکشنبه ۲۰ بهمن ۱۳۹۲ - ۰۸:۲۱,سرویس سیاسی,"
                        مجلس
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,National,Unknown,Capital,Parliament,Labour Union,Farmers,Unknown,تهران,Large Group < 200,مقابل مجلس شورای اسلامی,In front of state buildings,2014-02-09,No,2014-02-09,2014-02-09,1.0,success,gpt-4o-mini,,,,
34580,451606,گروهک تروریستی جیش العدل مسوولیت ربودن مرزبانان ایرانی را به عهده گرفت,,2014-02-09 08:53:28,یکشنبه ۲۰ بهمن ۱۳۹۲ - ۱۱:۲۳,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Armed conflict,Unknown,YES,armed attack,حمله/درگیری مسلحانه,Human rights,N/A,National,سیستان و بلوچستان,Province Center,Government,Armed/Separatist group,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2014-02-09,No,2014-02-09,2014-02-09,1.0,success,gpt-4o-mini,,,,
34590,445231,بیانیه حزب اراده ملت درباره 22 بهمن و دعوت به حضور در راهپیمایی,,2014-02-09 10:29:51,یکشنبه ۲۰ بهمن ۱۳۹۲ - ۱۲:۵۹,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Political Org./Party,Political,Unknown,Unknown,unknown,Unknown,Unknown,2014-02-09,No,,,1.0,success,gpt-4o-mini,,,,
34598,445158,اعتراض شهرام مکری به چگونگی نمایش فیلم «ماهی و گربه» در کاخ جشنواره فجر,,2014-02-09 12:16:22,یکشنبه ۲۰ بهمن ۱۳۹۲ - ۱۴:۴۶,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Cultural,N/A,Local,Unknown,Capital,Government,Ordinary Citizens,Cultural,Unknown,برج میلاد,unknown,برج میلاد,Public place,2014-02-09,No,,,1.0,success,gpt-4o-mini,,,,
34603,445113,نامه اعتراضی بابک برزویه به دبیر جشنواره فیلم فجر,,2014-02-09 13:31:46,یکشنبه ۲۰ بهمن ۱۳۹۲ - ۱۶:۰۱,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,Unknown,Judiciary,Ordinary Citizens,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2014-02-09,No,2014-02-09,2014-02-09,1.0,success,gpt-4o-mini,,,,
34624,444955,بیانیه کانون سردفتران و دفتریاران به‌مناسبت راهپیمایی 22 بهمن,,2014-02-10 08:16:39,دوشنبه ۲۱ بهمن ۱۳۹۲ - ۱۰:۴۶,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Ritual,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Campaign,Political,Unknown,Unknown,unknown,Unknown,Public place,2014-02-10,No,,,1.0,success,gpt-4o-mini,,,,
34639,444845,بیانیه جمعیت رهپویان انقلاب اسلامی برای دعوت به راهپیمایی 22 بهمن,,2014-02-10 11:22:39,دوشنبه ۲۱ بهمن ۱۳۹۲ - ۱۳:۵۲,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Political Org./Party,Political,Progovernment,Unknown,unknown,Unknown,Unknown,2014-02-10,No,,,1.0,success,gpt-4o-mini,,,,
34642,451971,بیانیه جمعیت ایثارگران به مناسبت راهپیمایی 22 بهمن,,2014-02-10 11:50:57,دوشنبه ۲۱ بهمن ۱۳۹۲ - ۱۴:۲۰,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,Capital,Government,Campaign,Political,Progovernment,تهران,unknown,Unknown,Public place,2014-02-10,No,,,1.0,success,gpt-4o-mini,,,,
34643,444822,ایجاد کمپین توییتری در پی ربودن 5 سرباز,,2014-02-10 11:59:29,دوشنبه ۲۱ بهمن ۱۳۹۲ - ۱۴:۲۹,سرویس ایسنا+,"
                        رسانه دیگر
                        
                    ",isna,Yes,No,Petitioning,Protest,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Human rights,N/A,National,سیستان و بلوچستان,Province Center,Government,Online Community,Human rights,Unknown,Unknown,unknown,توییتر,Online,2014-02-10,No,,,1.0,success,gpt-4o-mini,,,,
34658,452031,دیدار جمعی از فعالان بخش غیردولتی شیلات و آبزی‌پروری با آیت‌الله هاشمی رفسنجانی ,,2014-02-10 16:58:43,دوشنبه ۲۱ بهمن ۱۳۹۲ - ۱۹:۲۸,سرویس عکس,,isna,Yes,No,,Protest,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Unknown,N/A,National,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2014-02-10,No,2014-02-10,2014-02-10,1.0,success,gpt-4o-mini,,,,
