Unnamed: 0,id,title,sub_title,date,persian_date,service,category,agency,relevance,duplicate,protests_categories,protest_ritual,violent,protest_form_en,protest_form_fa,issue,issue_specific,local_national_international,issue_location_name,location_category,target,organizer_type,civil_society_sector,main_political_sector,event_location_name,size_of_participants,arena_name,arena_type,event_date,is_multi_day,date_range_start,date_range_end,days_duration,_processing_status,_model_used,event_day,original_article_id,_is_expanded,duplicate_group_id
36941,1713015,مربیان مهد معترض به درآمد کم خود به اداره کار مراجعه کنند ,مدیرکل بهزیستی استان قزوین:,2014-07-16 07:00:26,چهارشنبه ۲۵ تیر ۱۳۹۳ - ۰۹:۳۰,سرویس استان ها,"
                        قزوین
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Labour,N/A,Local,قزوین,Province Center,Government,Labour Union,Labour,Unknown,قزوین,unknown,اداره تعاون، کار و رفاه اجتماعی,In front of state buildings,2014-07-16,No,,,1.0,success,gpt-4o-mini,,,,
36950,1712253,دانشجویان نسبت به جنایات رژیم صهیونیستی اعتراض کردند,با تجمع در مقابل دفتر سازمان ملل در مشهد؛,2014-07-16 13:04:40,چهارشنبه ۲۵ تیر ۱۳۹۳ - ۱۵:۳۴,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,Local,غزه,City,International Institution/Country,Formal student group,Student Movement,Unknown,مشهد,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2014-07-16,No,2014-07-16,2014-07-16,1.0,success,gpt-4o-mini,,,,
36953,1712217,تشکیل کمپین حمایت از «برج آزادی»,با حضور تشکل‌های غیردولتی آغاز شد,2014-07-16 14:47:11,چهارشنبه ۲۵ تیر ۱۳۹۳ - ۱۷:۱۷,سرویس اجتماعی,"
                        جامعه، شهری
                        
                    ",isna,Yes,No,Petitioning,Protest,No,Civil campaigning,کمپین مدنی یا پویشگری,Cultural,N/A,Local,تهران,Capital,Municipality/ city councils,NGO/Community,Cultural,Unknown,تهران,medium group < 50,Unknown,Unknown,2014-07-16,No,2014-07-16,2014-07-16,1.0,success,gpt-4o-mini,,,,
36974,1710451,تشکیل کمپین حمایت از درختان خرم‎آباد,دبیر کانون همیاران طبیعت جهاد دانشگاهی لرستان خبر داد:,2014-07-20 06:54:12,یکشنبه ۲۹ تیر ۱۳۹۳ - ۰۹:۲۴,سرویس استان ها,"
                        لرستان
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Civil campaigning,کمپین مدنی یا پویشگری,Environmental,Env_Drought/ water scarcity,Local,خرم‎آباد,City,Local authorities/agencies,Campaign,Environmental,Unknown,خرم‎آباد,unknown,پارک زیتون محله قاضی‎آباد,Public place,2014-07-20,No,2014-07-20,2014-07-20,1.0,success,gpt-4o-mini,,,,
36983,1710188,تجمع دانشجویان علوم پزشکی تهران در اعتراض به جنایات رژیم صهیونیستی ,,2014-07-20 11:41:12,یکشنبه ۲۹ تیر ۱۳۹۳ - ۱۴:۱۱,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,Local,Unknown,Capital,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,unknown,Unknown,Unknown,2014-07-20,No,2014-07-20,2014-07-20,1.0,success,gpt-4o-mini,,,,
36985,1710156,بیانیه جمعیت حامیان آزادی قدس شریف به مناسبت روز جهانی قدس,,2014-07-20 12:51:49,یکشنبه ۲۹ تیر ۱۳۹۳ - ۱۵:۲۱,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Petitioning,Protest,Unknown,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,International,Intl_Palestine-Israel,National,فلسطین,NA,International Institution/Country,NGO/Community,Political,Unknown,Unknown,Unknown,Unknown,Unknown,2014-07-20,No,2014-07-20,2014-07-20,1.0,success,gpt-4o-mini,,,,
36986,1710080,"تجمع \سپید سکوت \""دانشجویان پزشکی در حمایت از مردم غزه""",,2014-07-20 14:15:04,یکشنبه ۲۹ تیر ۱۳۹۳ - ۱۶:۴۵,سرویس علمی و دانشگاهی,"
                        آموزش
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,Intl_Palestine-Israel,International,غزه,City,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,medium group < 50,بیمارستان شریعتی مقابل ساختمان پاتولوژی,Public place,2014-07-20,No,,,1.0,success,gpt-4o-mini,,,,
37010,1709473,اعتراض به حذف صدای شجریان از رسانه ملی,,2014-07-22 07:54:57,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۱۰:۲۴,سرویس فرهنگی و هنری,"
                        تجسمی و موسیقی
                        
                    ",isna,Yes,No,N/A,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,Capital,Government,Unknown,Cultural,Unknown,تهران,medium group < 50,تالار شهناز خانه هنرمندان ایران,Public place,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37014,1711191,تجمع اعتراضی دانش‌آموزان و فرهنگیان علیه جنایات غزه,صبح امروز مقابل دفتر سازمان ملل در تهران برگزار شد,2014-07-22 08:58:30,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۱۱:۲۸,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,National,غزه,Capital,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,"thousands, +1000",مقابل دفتر سازمان ملل,International office/ embassy,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37018,1711198,تجمع خواهران بسیجی در اعتراض به کشتار زنان و کودکان غزه ,در مقابل دفتر سازمان ملل در تهران برگزار شد,2014-07-22 09:17:03,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۱۱:۴۷,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,National,غزه,Capital,International Institution/Country,Formal religious group,Women,Progovernment,تهران,medium group < 50,مقابل دفتر سازمان ملل,International office/ embassy,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37026,1709298,تجمع مردمی در حمایت از غزه,,2014-07-22 11:38:22,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۱۴:۰۸,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,National,Unknown,Capital,International Institution/Country,Ordinary Citizens,Other,Unknown,تهران,unknown,Unknown,Public place,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37028,1709225,"گزارشی از یک تجمع \غیرسیاسی\"" """,,2014-07-22 12:56:48,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۱۵:۲۶,سرویس فرهنگی و هنری,"
                        سینما و تئاتر
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Labour,N/A,Local,Unknown,City,Ministries,Labour Union,Labour,Unknown,مرکز هنرهای نمایشی,medium group < 50,تالار «رودکی»,Public place,2014-07-22,No,,,1.0,success,gpt-4o-mini,,,,
37038,1709129,تجمع اعتراض آمیز در حمایت از مردم غزه - دفتر حافظ منافع مصر در ایران,,2014-07-22 17:44:38,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۲۰:۱۴,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,Local,غزه,City,International Institution/Country,Unknown,Unknown,Unknown,Unknown,unknown,دفتر حافظ منافع مصر در ایران,In front of state buildings,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37039,1709131,تجمعی در حمایت از مردم غزه برگزار شد,,2014-07-22 17:59:45,سه‌شنبه ۳۱ تیر ۱۳۹۳ - ۲۰:۲۹,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,Local,غزه,Capital,Government,Informal Group,Human rights,Unknown,تهران,medium group < 50,مقابل دفتر حافظ منافع مصر,In front of state buildings,2014-07-22,No,2014-07-22,2014-07-22,1.0,success,gpt-4o-mini,,,,
37049,1711441,تجمع مالباختگان یکی از شرکت‌های خودروسازی مقابل قوه قضاییه,,2014-07-23 09:05:04,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۱:۳۵,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Financial/banking,N/A,Local,Unknown,Capital,Judiciary,Ordinary Citizens,Economic/trade/business,Unknown,مقابل قوه قضاییه,medium group < 50,مقابل قوه قضاییه,In front of state buildings,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37060,1711510,اعتراض اتحادیه ناشران و کتابفروشان به پولی شدن شابک,,2014-07-23 11:41:09,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۴:۱۱,سرویس فرهنگی و هنری,"
                        ادبیات و کتاب
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,Cultural,N/A,Local,Unknown,Unknown,Ministries,Labour Union,Cultural,Unknown,Unknown,Unknown,Unknown,Unknown,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37068,1711538,کمپین یک میلیون امضا از جوانان در حمایت از مردم غزه در برج میلاد,,2014-07-23 13:18:49,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۵:۴۸,سرویس اجتماعی,"
                        جامعه، شهری
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,Civil campaigning,کمپین مدنی یا پویشگری,International,Intl_Palestine-Israel,Local,غزه,Capital,International Institution/Country,Campaign,Human rights,Unknown,تهران,unknown,غرفه فلسطین در برج میلاد,Public place,2014-07-23,No,,,1.0,success,gpt-4o-mini,,,,
37076,1708668,بیانیه کمیسیون حقوق بشر اسلامی برای مشارکت فعالانه در روز قدس ,,2014-07-23 14:54:26,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۷:۲۴,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,National,فلسطین,NA,International Institution/Country,Campaign,Human rights,Unknown,Unknown,unknown,Unknown,Unknown,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37078,1708671,بیانیه ستاد دیه کشور برای حضور مردم در راهپیمایی روز قدس ,,2014-07-23 15:00:21,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۷:۳۰,سرویس سیاسی,"
                        حقوقی و قضایی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,National,غزه,NA,International Institution/Country,Campaign,Human rights,Unknown,Unknown,unknown,Unknown,Public place,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37081,1711566,جمعی از مادران و فعالان حقوق زن در مقابل سازمان ملل تجمع کردند,در اعتراض به کشتار فلسطینیان؛,2014-07-23 15:29:08,چهارشنبه ۱ مرداد ۱۳۹۳ - ۱۷:۵۹,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,Human rights,Intl_Palestine-Israel,International,فلسطین,International,International Institution/Country,NGO/Community,Human rights,Unknown,مقابل سازمان ملل,medium group < 50,مقابل سازمان ملل,International office/ embassy,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37084,1708652,تجمع « مادران صلح ایران » در اعتراض به جنایات رژیم صهیونیستی مقابل دفتر سازمان ملل,,2014-07-23 17:41:49,چهارشنبه ۱ مرداد ۱۳۹۳ - ۲۰:۱۱,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,International,Unknown,Capital,International Institution/Country,Unknown,Unknown,Unknown,مقابل دفتر سازمان ملل,unknown,مقابل دفتر سازمان ملل,International office/ embassy,2014-07-23,No,2014-07-23,2014-07-23,1.0,success,gpt-4o-mini,,,,
37110,1708385,راهپیمایی روز جهانی قدس آغاز شد,/روز قدس؛ هشداری بزرگ به اسرائیل/,2014-07-25 07:59:16,جمعه ۳ مرداد ۱۳۹۳ - ۱۰:۲۹,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,National,غزه,Capital,International Institution/Country,Unknown,Political,Unknown,تهران,"thousands, +1000",دانشگاه تهران,Public place,2014-07-25,No,,,1.0,success,gpt-4o-mini,,,,
37112,1708365,راهپیمایی روز جهانی قدس - تهران ۱,,2014-07-25 08:33:21,جمعه ۳ مرداد ۱۳۹۳ - ۱۱:۰۳,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,National,Unknown,Capital,Unknown,Unknown,Unknown,Unknown,تهران,unknown,Unknown,Unknown,2014-07-25,No,,,1.0,success,gpt-4o-mini,,,,
37113,1711699,گزارش کامل ایسنا از راهپیمایی بزرگ روز قدس + حاشیه‌ها و قطعنامه پایانی,/روز قدس؛ هشداری بزرگ به اسرائیل/,2014-07-25 08:46:28,جمعه ۳ مرداد ۱۳۹۳ - ۱۱:۱۶,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,National,غزه,Capital,International Institution/Country,Campaign,Political,Progovernment,تهران,"thousands, +1000",دانشگاه تهران,Public place,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37116,1708341,آغاز راهپیمایی البرزنشینان درحمایت از ملت مظلوم فلسطین ,/روز قدس؛ هشداری بزرگ به اسرائیل/,2014-07-25 09:09:49,جمعه ۳ مرداد ۱۳۹۳ - ۱۱:۳۹,سرویس استان ها,"
                        البرز
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,فلسطین,Province Center,International Institution/Country,Ordinary Citizens,Other,Unknown,کرج,unknown,میدان شهداء,Public place,2014-07-25,No,,,1.0,success,gpt-4o-mini,,,,
37122,1705909,حضور کفن‌پوشان در راهپیمایی /در دست داشتن تصاویر کودکان مجروح غزه ,/در حاشیه راهپیمایی روز قدس تهران/,2014-07-25 09:35:29,جمعه ۳ مرداد ۱۳۹۳ - ۱۲:۰۵,سرویس سیاسی,"
                        سیاست خارجی
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Children,N/A,National,غزه,Capital,Government,Ordinary Citizens,Children's rights,Unknown,تهران,medium group < 50,Unknown,Public place,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37125,1705880,دانش‌آموز گیلانی: شرکت در راهپیمایی حداقل کار در دفاع از مردم غزه است,/روز قدس؛ هشداری بزرگ به اسرائیل/,2014-07-25 09:58:54,جمعه ۳ مرداد ۱۳۹۳ - ۱۲:۲۸,سرویس استان ها,"
                        گیلان
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,غزه,City,International Institution/Country,Ordinary Citizens,Human rights,Unknown,رشت,unknown,Unknown,Public place,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37132,1705871,راهپیمایی روز جهانی قدس - استان‌ها,,2014-07-25 10:43:50,جمعه ۳ مرداد ۱۳۹۳ - ۱۳:۱۳,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Political,N/A,National,Unknown,National,Government,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37133,1705939,اعتراض بیش از 1200 پزشک سازمان تامین اجتماعی به جنایات رژیم صهیونیستی در غزه,خطاب به بان کی مون و سازمان‌های بین‌المللی صادر شد,2014-07-25 10:55:02,جمعه ۳ مرداد ۱۳۹۳ - ۱۳:۲۵,سرویس اجتماعی,"
                        خانواده
                        
                    ",isna,Yes,No,Petitioning,Protest,NO,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,International,Intl_Palestine-Israel,International,غزه,Unknown,International Institution/Country,Unknown,Medical,Unknown,Unknown,"thousands, +1000",Unknown,Unknown,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37134,1705938,راهپیمایی روز جهانی قدس - قم,,2014-07-25 10:55:40,جمعه ۳ مرداد ۱۳۹۳ - ۱۳:۲۵,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,Unknown,N/A,Local,قم,City,Unknown,Unknown,Unknown,Unknown,قم,unknown,Unknown,Unknown,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37150,1705779,راهپیمایی روز جهانی قدس در کرمانشاه برگزار شد,/روز قدس؛ هشدرای بزرگ به اسرائیل/,2014-07-25 13:08:23,جمعه ۳ مرداد ۱۳۹۳ - ۱۵:۳۸,سرویس استان ها,"
                        کرمانشاه
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,کرمانشاه,Province Center,International Institution/Country,Ordinary Citizens,Human rights,Unknown,کرمانشاه,Mob < 1000,مسجد جامع,Public place,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37153,1705796,راهپیمایی روز جهانی قدس با حضور گسترده مردم یاسوج برگزار شد,/روز قدس؛ هشداری بزرگ به اسرائیل/,2014-07-25 13:38:08,جمعه ۳ مرداد ۱۳۹۳ - ۱۶:۰۸,سرویس استان ها,"
                        کهگیلویه و بویراحمد
                        
                    ",isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,NO,march/ rally,راهپیمایی,International,Intl_Palestine-Israel,Local,فلسطین,City,International Institution/Country,Ordinary Citizens,Political,Unknown,یاسوج,"thousands, +1000",مصلای امام خمینی (ره),Public place,2014-07-25,No,2014-07-25,2014-07-25,1.0,success,gpt-4o-mini,,,,
37202,1706306,تقدیم نامه اعتراضی تشکل های دانشجویی دانشگاه آزاد به دفتر نمایندگی سازمان ملل ,,2014-07-27 08:59:35,یکشنبه ۵ مرداد ۱۳۹۳ - ۱۱:۲۹,سرویس سیاسی,"
                        سیاست داخلی
                        
                    ",isna,Yes,No,Petitioning,Protest,No,"Contacting politicians, officials, parliament members, media etc.",تماس با سیاستمداران و مسئولان و رسانه‌ها,International,Intl_Palestine-Israel,National,غزه,Capital,International Institution/Country,Formal student group,Student Movement,Unknown,تهران,small group < 15,دفتر نمایندگی سازمان ملل متحد,International office/ embassy,2014-07-27,No,2014-07-27,2014-07-27,1.0,success,gpt-4o-mini,,,,
37205,1706320,آغاز کمپین فروش اینترنت فوق سریع ,,2014-07-27 09:36:04,یکشنبه ۵ مرداد ۱۳۹۳ - ۱۲:۰۶,سرویس اقتصادی,"
                        ارتباطات و فناوری اطلاعات
                        
                    ",isna,Yes,No,,,Unknown,Unknown,Unknown,Unknown,N/A,National,Unknown,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2014-07-27,No,2014-07-27,2014-07-27,1.0,success,gpt-4o-mini,,,,
37210,1704897,تجمع اعتراض به حمایت‌های فرانسه از رژیم صهیونیستی ,,2014-07-27 16:27:02,یکشنبه ۵ مرداد ۱۳۹۳ - ۱۸:۵۷,سرویس عکس,,isna,Yes,No,Demonstrative protests (legal and nonviolent),Protest,Unknown,public assembly,تجمع / اجتماع,International,Intl_Palestine-Israel,National,Unknown,Capital,International Institution/Country,Unknown,Unknown,Unknown,تهران,unknown,Unknown,Unknown,2014-07-27,No,2014-07-27,2014-07-27,1.0,success,gpt-4o-mini,,,,
